seqid,source,type,start,end,score,strand,phase,attributes
3B,IWGSC,gene,442376858,442386135,.,-,.,ID=gene:TraesCS3B02G274300;biotype=protein_coding;gene_id=TraesCS3B02G274300;logic_name=iwgsc_high_conf
3B,IWGSC,gene,464219120,464220848,.,-,.,ID=gene:TraesCS3B02G289300;biotype=protein_coding;description=Proliferating cell nuclear antigen [Source:UniProtKB/TrEMBL%3BAcc:A0A341SR04];gene_id=TraesCS3B02G289300;logic_name=iwgsc_high_conf
3B,IWGSC,gene,465928342,465935315,.,-,.,ID=gene:TraesCS3B02G290300;biotype=protein_coding;gene_id=TraesCS3B02G290300;logic_name=iwgsc_high_conf
3B,IWGSC,gene,466296792,466299934,.,+,.,ID=gene:TraesCS3B02G290800;biotype=protein_coding;gene_id=TraesCS3B02G290800;logic_name=iwgsc_high_conf
3B,IWGSC,gene,470861829,470865223,.,-,.,ID=gene:TraesCS3B02G292600;biotype=protein_coding;gene_id=TraesCS3B02G292600;logic_name=iwgsc_high_conf
3B,IWGSC,gene,505286844,505289352,.,-,.,ID=gene:TraesCS3B02G314300;biotype=protein_coding;gene_id=TraesCS3B02G314300;logic_name=iwgsc_high_conf
3B,IWGSC,gene,522811436,522813107,.,-,.,ID=gene:TraesCS3B02G323200;biotype=protein_coding;gene_id=TraesCS3B02G323200;logic_name=iwgsc_high_conf
3B,IWGSC,gene,523152474,523157308,.,-,.,ID=gene:TraesCS3B02G323500;biotype=protein_coding;description=Probable sulfate transporter 3.5 [Source:Projected from Arabidopsis thaliana (AT5G19600) UniProtKB/Swiss-Prot%3BAcc:Q94LW6];gene_id=TraesCS3B02G323500;logic_name=iwgsc_high_conf
3B,IWGSC,gene,555925466,555927416,.,+,.,ID=gene:TraesCS3B02G346300;biotype=protein_coding;gene_id=TraesCS3B02G346300;logic_name=iwgsc_high_conf
3B,IWGSC,gene,566605465,566605785,.,-,.,ID=gene:TraesCS3B02G356300;biotype=protein_coding;gene_id=TraesCS3B02G356300;logic_name=iwgsc_high_conf
3B,IWGSC,gene,571297713,571301814,.,-,.,ID=gene:TraesCS3B02G358700;biotype=protein_coding;gene_id=TraesCS3B02G358700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,574335713,574338936,.,-,.,ID=gene:TraesCS3B02G362700;biotype=protein_coding;gene_id=TraesCS3B02G362700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,576049081,576051387,.,+,.,ID=gene:TraesCS3B02G364500;biotype=protein_coding;gene_id=TraesCS3B02G364500;logic_name=iwgsc_high_conf
3B,IWGSC,gene,626301159,626305105,.,-,.,ID=gene:TraesCS3B02G396800;biotype=protein_coding;gene_id=TraesCS3B02G396800;logic_name=iwgsc_high_conf
3B,IWGSC,gene,662550416,662557300,.,-,.,ID=gene:TraesCS3B02G424700;biotype=protein_coding;gene_id=TraesCS3B02G424700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,684748140,684763361,.,+,.,ID=gene:TraesCS3B02G444900;biotype=protein_coding;gene_id=TraesCS3B02G444900;logic_name=iwgsc_high_conf
3B,IWGSC,gene,691266739,691276655,.,-,.,ID=gene:TraesCS3B02G450600;biotype=protein_coding;gene_id=TraesCS3B02G450600;logic_name=iwgsc_high_conf
3B,IWGSC,gene,692116297,692126911,.,+,.,ID=gene:TraesCS3B02G451700;biotype=protein_coding;gene_id=TraesCS3B02G451700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,693644762,693649712,.,-,.,ID=gene:TraesCS3B02G452500;biotype=protein_coding;gene_id=TraesCS3B02G452500;logic_name=iwgsc_high_conf
3B,IWGSC,gene,697164387,697167362,.,-,.,ID=gene:TraesCS3B02G455700;biotype=protein_coding;gene_id=TraesCS3B02G455700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,708796676,708799162,.,+,.,ID=gene:TraesCS3B02G466200;biotype=protein_coding;gene_id=TraesCS3B02G466200;logic_name=iwgsc_high_conf
3B,IWGSC,gene,711883318,711884932,.,-,.,ID=gene:TraesCS3B02G468000;biotype=protein_coding;gene_id=TraesCS3B02G468000;logic_name=iwgsc_high_conf
3B,IWGSC,gene,717278885,717310147,.,-,.,ID=gene:TraesCS3B02G470000;biotype=protein_coding;gene_id=TraesCS3B02G470000;logic_name=iwgsc_high_conf
3B,IWGSC,gene,730308539,730312205,.,+,.,ID=gene:TraesCS3B02G483700;biotype=protein_coding;gene_id=TraesCS3B02G483700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,736913330,736922843,.,-,.,ID=gene:TraesCS3B02G490800;biotype=protein_coding;gene_id=TraesCS3B02G490800;logic_name=iwgsc_high_conf
3B,IWGSC,gene,747093651,747096282,.,+,.,ID=gene:TraesCS3B02G502900;biotype=protein_coding;gene_id=TraesCS3B02G502900;logic_name=iwgsc_high_conf
3B,IWGSC,gene,755170626,755173858,.,-,.,ID=gene:TraesCS3B02G511400;biotype=protein_coding;gene_id=TraesCS3B02G511400;logic_name=iwgsc_high_conf
3B,IWGSC,gene,756118760,756121421,.,+,.,ID=gene:TraesCS3B02G512500;biotype=protein_coding;gene_id=TraesCS3B02G512500;logic_name=iwgsc_high_conf
3B,IWGSC,gene,760589612,760594593,.,-,.,ID=gene:TraesCS3B02G517700;biotype=protein_coding;gene_id=TraesCS3B02G517700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,771386899,771395688,.,-,.,ID=gene:TraesCS3B02G530200;biotype=protein_coding;gene_id=TraesCS3B02G530200;logic_name=iwgsc_high_conf
3B,IWGSC,gene,771399904,771410318,.,-,.,ID=gene:TraesCS3B02G530300;biotype=protein_coding;gene_id=TraesCS3B02G530300;logic_name=iwgsc_high_conf
3B,IWGSC,gene,772465570,772467486,.,-,.,ID=gene:TraesCS3B02G531700;biotype=protein_coding;gene_id=TraesCS3B02G531700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,773843653,773844900,.,+,.,ID=gene:TraesCS3B02G533800;biotype=protein_coding;gene_id=TraesCS3B02G533800;logic_name=iwgsc_high_conf
3B,IWGSC,gene,774165160,774171070,.,+,.,ID=gene:TraesCS3B02G534900;biotype=protein_coding;gene_id=TraesCS3B02G534900;logic_name=iwgsc_high_conf
3B,IWGSC,gene,787273402,787276258,.,-,.,ID=gene:TraesCS3B02G552600;biotype=protein_coding;gene_id=TraesCS3B02G552600;logic_name=iwgsc_high_conf
3B,IWGSC,gene,788405723,788406175,.,-,.,ID=gene:TraesCS3B02G554600;biotype=protein_coding;gene_id=TraesCS3B02G554600;logic_name=iwgsc_high_conf
3B,IWGSC,gene,790370098,790371132,.,-,.,ID=gene:TraesCS3B02G556300;biotype=protein_coding;gene_id=TraesCS3B02G556300;logic_name=iwgsc_high_conf
3B,IWGSC,gene,799101138,799105674,.,-,.,ID=gene:TraesCS3B02G567500;biotype=protein_coding;gene_id=TraesCS3B02G567500;logic_name=iwgsc_high_conf
3B,IWGSC,gene,802928778,802930594,.,-,.,ID=gene:TraesCS3B02G571300;biotype=protein_coding;gene_id=TraesCS3B02G571300;logic_name=iwgsc_high_conf
3B,IWGSC,gene,804130162,804133210,.,+,.,ID=gene:TraesCS3B02G573300;biotype=protein_coding;gene_id=TraesCS3B02G573300;logic_name=iwgsc_high_conf
3B,IWGSC,gene,804214365,804228477,.,+,.,ID=gene:TraesCS3B02G573500;biotype=protein_coding;gene_id=TraesCS3B02G573500;logic_name=iwgsc_high_conf
3B,IWGSC,gene,804228867,804230317,.,+,.,ID=gene:TraesCS3B02G573600;biotype=protein_coding;gene_id=TraesCS3B02G573600;logic_name=iwgsc_high_conf
3B,IWGSC,gene,804236610,804241463,.,+,.,ID=gene:TraesCS3B02G573700;biotype=protein_coding;gene_id=TraesCS3B02G573700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,805640443,805645336,.,-,.,ID=gene:TraesCS3B02G575600;biotype=protein_coding;gene_id=TraesCS3B02G575600;logic_name=iwgsc_high_conf
3B,IWGSC,gene,806082924,806089176,.,-,.,ID=gene:TraesCS3B02G576100;biotype=protein_coding;gene_id=TraesCS3B02G576100;logic_name=iwgsc_high_conf
3B,IWGSC,gene,806115148,806146960,.,-,.,ID=gene:TraesCS3B02G576200;biotype=protein_coding;gene_id=TraesCS3B02G576200;logic_name=iwgsc_high_conf
3B,IWGSC,gene,809058690,809059142,.,-,.,ID=gene:TraesCS3B02G579600;biotype=protein_coding;gene_id=TraesCS3B02G579600;logic_name=iwgsc_high_conf
3B,IWGSC,gene,809479669,809483886,.,-,.,ID=gene:TraesCS3B02G580400;biotype=protein_coding;gene_id=TraesCS3B02G580400;logic_name=iwgsc_high_conf
3B,IWGSC,gene,809539302,809541866,.,-,.,ID=gene:TraesCS3B02G580500;biotype=protein_coding;gene_id=TraesCS3B02G580500;logic_name=iwgsc_high_conf
3B,IWGSC,gene,810325615,810329387,.,+,.,ID=gene:TraesCS3B02G581900;biotype=protein_coding;gene_id=TraesCS3B02G581900;logic_name=iwgsc_high_conf
3B,IWGSC,gene,810969702,810972060,.,+,.,ID=gene:TraesCS3B02G583100;biotype=protein_coding;gene_id=TraesCS3B02G583100;logic_name=iwgsc_high_conf
3B,IWGSC,gene,813306816,813307268,.,-,.,ID=gene:TraesCS3B02G586700;biotype=protein_coding;gene_id=TraesCS3B02G586700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,813977737,813984200,.,+,.,ID=gene:TraesCS3B02G587700;biotype=protein_coding;description=BTB/POZ domain-containing protein FBL11 [Source:Projected from Arabidopsis thaliana (AT2G36370) UniProtKB/Swiss-Prot%3BAcc:Q8S8F2];gene_id=TraesCS3B02G587700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,814564711,814573148,.,-,.,ID=gene:TraesCS3B02G588500;biotype=protein_coding;gene_id=TraesCS3B02G588500;logic_name=iwgsc_high_conf
3B,IWGSC,gene,814574304,814575188,.,-,.,ID=gene:TraesCS3B02G588600;biotype=protein_coding;gene_id=TraesCS3B02G588600;logic_name=iwgsc_high_conf
3B,IWGSC,gene,814599942,814609195,.,-,.,ID=gene:TraesCS3B02G588700;biotype=protein_coding;gene_id=TraesCS3B02G588700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,814611632,814614193,.,-,.,ID=gene:TraesCS3B02G588800;biotype=protein_coding;gene_id=TraesCS3B02G588800;logic_name=iwgsc_high_conf
3B,IWGSC,gene,814649843,814659155,.,-,.,ID=gene:TraesCS3B02G588900;biotype=protein_coding;gene_id=TraesCS3B02G588900;logic_name=iwgsc_high_conf
3B,IWGSC,gene,815032553,815044433,.,-,.,ID=gene:TraesCS3B02G589700;biotype=protein_coding;gene_id=TraesCS3B02G589700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,816220116,816222954,.,-,.,ID=gene:TraesCS3B02G591800;biotype=protein_coding;gene_id=TraesCS3B02G591800;logic_name=iwgsc_high_conf
3B,IWGSC,gene,817174846,817186826,.,+,.,ID=gene:TraesCS3B02G593500;biotype=protein_coding;gene_id=TraesCS3B02G593500;logic_name=iwgsc_high_conf
3B,IWGSC,gene,817408885,817413936,.,+,.,ID=gene:TraesCS3B02G593900;biotype=protein_coding;gene_id=TraesCS3B02G593900;logic_name=iwgsc_high_conf
3B,IWGSC,gene,817577365,817578228,.,+,.,ID=gene:TraesCS3B02G594300;biotype=protein_coding;description=LUX-B [Source:UniProtKB/TrEMBL%3BAcc:W0M178];gene_id=TraesCS3B02G594300;logic_name=iwgsc_high_conf
3B,IWGSC,gene,820672876,820675956,.,+,.,ID=gene:TraesCS3B02G599800;biotype=protein_coding;gene_id=TraesCS3B02G599800;logic_name=iwgsc_high_conf
3B,IWGSC,gene,820792098,820795292,.,+,.,ID=gene:TraesCS3B02G600100;biotype=protein_coding;gene_id=TraesCS3B02G600100;logic_name=iwgsc_high_conf
3B,IWGSC,gene,821215124,821223919,.,-,.,ID=gene:TraesCS3B02G600600;biotype=protein_coding;gene_id=TraesCS3B02G600600;logic_name=iwgsc_high_conf
3B,IWGSC,gene,821276027,821283427,.,-,.,ID=gene:TraesCS3B02G600700;biotype=protein_coding;gene_id=TraesCS3B02G600700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,821554291,821568778,.,-,.,ID=gene:TraesCS3B02G600800;biotype=protein_coding;gene_id=TraesCS3B02G600800;logic_name=iwgsc_high_conf
3B,IWGSC,gene,825571621,825572441,.,-,.,ID=gene:TraesCS3B02G606500;biotype=protein_coding;gene_id=TraesCS3B02G606500;logic_name=iwgsc_high_conf
3B,IWGSC,gene,826724806,826726361,.,+,.,ID=gene:TraesCS3B02G608500;biotype=protein_coding;description=Aquaporin TIP1-3 [Source:Projected from Arabidopsis thaliana (AT4G01470) UniProtKB/Swiss-Prot%3BAcc:O82598];gene_id=TraesCS3B02G608500;logic_name=iwgsc_high_conf
3D,IWGSC,gene,2980895,2984483,.,-,.,ID=gene:TraesCS3D02G008600;biotype=protein_coding;gene_id=TraesCS3D02G008600;logic_name=iwgsc_high_conf
3D,IWGSC,gene,4356515,4364492,.,-,.,ID=gene:TraesCS3D02G012500;biotype=protein_coding;gene_id=TraesCS3D02G012500;logic_name=iwgsc_high_conf
3D,IWGSC,gene,7022394,7023338,.,-,.,ID=gene:TraesCS3D02G021100;biotype=protein_coding;gene_id=TraesCS3D02G021100;logic_name=iwgsc_high_conf
3D,IWGSC,gene,19954316,19955901,.,+,.,ID=gene:TraesCS3D02G050800;biotype=protein_coding;description=Reticulon-like protein [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5WQ94];gene_id=TraesCS3D02G050800;logic_name=iwgsc_high_conf
3D,IWGSC,gene,22677705,22680424,.,+,.,ID=gene:TraesCS3D02G054900;biotype=protein_coding;gene_id=TraesCS3D02G054900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,28215195,28218346,.,-,.,ID=gene:TraesCS3D02G063900;biotype=protein_coding;gene_id=TraesCS3D02G063900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,28233046,28236786,.,+,.,ID=gene:TraesCS3D02G064000;biotype=protein_coding;gene_id=TraesCS3D02G064000;logic_name=iwgsc_high_conf
3D,IWGSC,gene,48364950,48370083,.,-,.,ID=gene:TraesCS3D02G095200;biotype=protein_coding;gene_id=TraesCS3D02G095200;logic_name=iwgsc_high_conf
3D,IWGSC,gene,48820008,48820992,.,+,.,ID=gene:TraesCS3D02G096300;biotype=protein_coding;gene_id=TraesCS3D02G096300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,52882883,52884826,.,-,.,ID=gene:TraesCS3D02G100500;biotype=protein_coding;gene_id=TraesCS3D02G100500;logic_name=iwgsc_high_conf
3D,IWGSC,gene,91829865,91833796,.,-,.,ID=gene:TraesCS3D02G132200;biotype=protein_coding;gene_id=TraesCS3D02G132200;logic_name=iwgsc_high_conf
3D,IWGSC,gene,114022433,114022912,.,+,.,ID=gene:TraesCS3D02G148900;biotype=protein_coding;gene_id=TraesCS3D02G148900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,136414720,136419826,.,-,.,ID=gene:TraesCS3D02G164900;biotype=protein_coding;gene_id=TraesCS3D02G164900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,174453708,174458531,.,+,.,ID=gene:TraesCS3D02G188000;biotype=protein_coding;gene_id=TraesCS3D02G188000;logic_name=iwgsc_high_conf
3D,IWGSC,gene,227713088,227714310,.,-,.,ID=gene:TraesCS3D02G199800;biotype=protein_coding;gene_id=TraesCS3D02G199800;logic_name=iwgsc_high_conf
3D,IWGSC,gene,250333083,250336356,.,-,.,ID=gene:TraesCS3D02G202900;biotype=protein_coding;gene_id=TraesCS3D02G202900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,307879853,307882865,.,+,.,ID=gene:TraesCS3D02G226100;biotype=protein_coding;gene_id=TraesCS3D02G226100;logic_name=iwgsc_high_conf
3D,IWGSC,gene,388449545,388452107,.,-,.,ID=gene:TraesCS3D02G280400;biotype=protein_coding;gene_id=TraesCS3D02G280400;logic_name=iwgsc_high_conf
3D,IWGSC,gene,388791716,388794792,.,-,.,ID=gene:TraesCS3D02G280900;biotype=protein_coding;description=Flavin-containing monooxygenase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5WCV3];gene_id=TraesCS3D02G280900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,429099389,429106017,.,-,.,ID=gene:TraesCS3D02G315700;biotype=protein_coding;description=Diacylglycerol kinase [Source:UniProtKB/TrEMBL%3BAcc:W5DDG6];gene_id=TraesCS3D02G315700;logic_name=iwgsc_high_conf
3D,IWGSC,gene,432513100,432514516,.,+,.,ID=gene:TraesCS3D02G318600;biotype=protein_coding;gene_id=TraesCS3D02G318600;logic_name=iwgsc_high_conf
3D,IWGSC,gene,433541687,433542007,.,-,.,ID=gene:TraesCS3D02G320300;biotype=protein_coding;gene_id=TraesCS3D02G320300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,443356066,443364469,.,-,.,ID=gene:TraesCS3D02G330700;biotype=protein_coding;gene_id=TraesCS3D02G330700;logic_name=iwgsc_high_conf
3D,IWGSC,gene,473436449,473442948,.,-,.,ID=gene:TraesCS3D02G359300;biotype=protein_coding;description=Alpha-1%2C4 glucan phosphorylase [Source:UniProtKB/TrEMBL%3BAcc:A0A341T741];gene_id=TraesCS3D02G359300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,482588068,482591015,.,+,.,ID=gene:TraesCS3D02G369700;biotype=protein_coding;gene_id=TraesCS3D02G369700;logic_name=iwgsc_high_conf
3D,IWGSC,gene,522187430,522191488,.,+,.,ID=gene:TraesCS3D02G408000;biotype=protein_coding;gene_id=TraesCS3D02G408000;logic_name=iwgsc_high_conf
3D,IWGSC,gene,522195195,522199066,.,-,.,ID=gene:TraesCS3D02G408100;biotype=protein_coding;gene_id=TraesCS3D02G408100;logic_name=iwgsc_high_conf
3D,IWGSC,gene,536336831,536338642,.,-,.,ID=gene:TraesCS3D02G424300;biotype=protein_coding;gene_id=TraesCS3D02G424300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,541598384,541632751,.,-,.,ID=gene:TraesCS3D02G428000;biotype=protein_coding;description=Type I MADS-box protein [Source:UniProtKB/TrEMBL%3BAcc:G1FP79];gene_id=TraesCS3D02G428000;logic_name=iwgsc_high_conf
3D,IWGSC,gene,568493674,568497001,.,+,.,ID=gene:TraesCS3D02G464600;biotype=protein_coding;gene_id=TraesCS3D02G464600;logic_name=iwgsc_high_conf
3D,IWGSC,gene,570803687,570807001,.,-,.,ID=gene:TraesCS3D02G468500;biotype=protein_coding;gene_id=TraesCS3D02G468500;logic_name=iwgsc_high_conf
3D,IWGSC,gene,570838559,570840464,.,+,.,ID=gene:TraesCS3D02G468600;biotype=protein_coding;gene_id=TraesCS3D02G468600;logic_name=iwgsc_high_conf
3D,IWGSC,gene,571235770,571240717,.,-,.,ID=gene:TraesCS3D02G469100;biotype=protein_coding;gene_id=TraesCS3D02G469100;logic_name=iwgsc_high_conf
3D,IWGSC,gene,574821751,574827185,.,-,.,ID=gene:TraesCS3D02G473000;biotype=protein_coding;description=S-formylglutathione hydrolase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5WJH1];gene_id=TraesCS3D02G473000;logic_name=iwgsc_high_conf
3D,IWGSC,gene,575545283,575549439,.,+,.,ID=gene:TraesCS3D02G474300;biotype=protein_coding;gene_id=TraesCS3D02G474300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,582619512,582620510,.,-,.,ID=gene:TraesCS3D02G486800;biotype=protein_coding;gene_id=TraesCS3D02G486800;logic_name=iwgsc_high_conf
3D,IWGSC,gene,593439857,593448849,.,-,.,ID=gene:TraesCS3D02G506700;biotype=protein_coding;description=Protein DETOXIFICATION [Source:UniProtKB/TrEMBL%3BAcc:A0A341T9Z2];gene_id=TraesCS3D02G506700;logic_name=iwgsc_high_conf
3D,IWGSC,gene,597916186,597924103,.,-,.,ID=gene:TraesCS3D02G513900;biotype=protein_coding;gene_id=TraesCS3D02G513900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,598037194,598042868,.,+,.,ID=gene:TraesCS3D02G514200;biotype=protein_coding;gene_id=TraesCS3D02G514200;logic_name=iwgsc_high_conf
3D,IWGSC,gene,598927500,598938561,.,+,.,ID=gene:TraesCS3D02G515500;biotype=protein_coding;gene_id=TraesCS3D02G515500;logic_name=iwgsc_high_conf
3D,IWGSC,gene,600153683,600158550,.,+,.,ID=gene:TraesCS3D02G516300;biotype=protein_coding;gene_id=TraesCS3D02G516300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,600640262,600641202,.,+,.,ID=gene:TraesCS3D02G517900;biotype=protein_coding;gene_id=TraesCS3D02G517900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,602274002,602277166,.,-,.,ID=gene:TraesCS3D02G519600;biotype=protein_coding;gene_id=TraesCS3D02G519600;logic_name=iwgsc_high_conf
3D,IWGSC,gene,611693426,611694019,.,-,.,ID=gene:TraesCS3D02G540300;biotype=protein_coding;gene_id=TraesCS3D02G540300;logic_name=iwgsc_high_conf
4A,IWGSC,gene,189541,192767,.,+,.,ID=gene:TraesCS4A02G000200;biotype=protein_coding;gene_id=TraesCS4A02G000200;logic_name=iwgsc_high_conf
4A,IWGSC,gene,2402444,2412218,.,+,.,ID=gene:TraesCS4A02G002600;biotype=protein_coding;gene_id=TraesCS4A02G002600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,7154305,7155945,.,+,.,ID=gene:TraesCS4A02G012300;biotype=protein_coding;gene_id=TraesCS4A02G012300;logic_name=iwgsc_high_conf
4A,IWGSC,gene,37783778,37788356,.,-,.,ID=gene:TraesCS4A02G045800;biotype=protein_coding;gene_id=TraesCS4A02G045800;logic_name=iwgsc_high_conf
4A,IWGSC,gene,83398555,83403442,.,-,.,ID=gene:TraesCS4A02G080800;biotype=protein_coding;gene_id=TraesCS4A02G080800;logic_name=iwgsc_high_conf
4A,IWGSC,gene,102387584,102388031,.,-,.,ID=gene:TraesCS4A02G094200;biotype=protein_coding;gene_id=TraesCS4A02G094200;logic_name=iwgsc_high_conf
4A,IWGSC,gene,112586789,112588188,.,-,.,ID=gene:TraesCS4A02G099700;biotype=protein_coding;gene_id=TraesCS4A02G099700;logic_name=iwgsc_high_conf
4A,IWGSC,gene,117703712,117705630,.,-,.,ID=gene:TraesCS4A02G104300;biotype=protein_coding;gene_id=TraesCS4A02G104300;logic_name=iwgsc_high_conf
4A,IWGSC,gene,121153040,121156903,.,+,.,ID=gene:TraesCS4A02G106500;biotype=protein_coding;description=Arogenate dehydratase [Source:UniProtKB/TrEMBL%3BAcc:W5DX68];gene_id=TraesCS4A02G106500;logic_name=iwgsc_high_conf
4A,IWGSC,gene,127282109,127289564,.,-,.,ID=gene:TraesCS4A02G108700;biotype=protein_coding;gene_id=TraesCS4A02G108700;logic_name=iwgsc_high_conf
4A,IWGSC,gene,240361935,240375510,.,+,.,ID=gene:TraesCS4A02G144000;biotype=protein_coding;gene_id=TraesCS4A02G144000;logic_name=iwgsc_high_conf
4A,IWGSC,gene,295133491,295134117,.,+,.,ID=gene:TraesCS4A02G150200;biotype=protein_coding;gene_id=TraesCS4A02G150200;logic_name=iwgsc_high_conf
4A,IWGSC,gene,357260632,357262996,.,-,.,ID=gene:TraesCS4A02G162400;biotype=protein_coding;gene_id=TraesCS4A02G162400;logic_name=iwgsc_high_conf
4A,IWGSC,gene,407610496,407611328,.,-,.,ID=gene:TraesCS4A02G166800;biotype=protein_coding;gene_id=TraesCS4A02G166800;logic_name=iwgsc_high_conf
4A,IWGSC,gene,433727394,433728548,.,+,.,ID=gene:TraesCS4A02G171200;biotype=protein_coding;gene_id=TraesCS4A02G171200;logic_name=iwgsc_high_conf
4A,IWGSC,gene,437489658,437491090,.,+,.,ID=gene:TraesCS4A02G172300;biotype=protein_coding;gene_id=TraesCS4A02G172300;logic_name=iwgsc_high_conf
4A,IWGSC,gene,511753946,511754482,.,+,.,ID=gene:TraesCS4A02G213600;biotype=protein_coding;gene_id=TraesCS4A02G213600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,524272281,524273502,.,-,.,ID=gene:TraesCS4A02G220600;biotype=protein_coding;gene_id=TraesCS4A02G220600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,530172937,530179589,.,-,.,ID=gene:TraesCS4A02G222800;biotype=protein_coding;gene_id=TraesCS4A02G222800;logic_name=iwgsc_high_conf
4A,IWGSC,gene,536327998,536328854,.,+,.,ID=gene:TraesCS4A02G228000;biotype=protein_coding;gene_id=TraesCS4A02G228000;logic_name=iwgsc_high_conf
4A,IWGSC,gene,544201538,544204344,.,-,.,ID=gene:TraesCS4A02G235700;biotype=protein_coding;gene_id=TraesCS4A02G235700;logic_name=iwgsc_high_conf
4A,IWGSC,gene,568192758,568195091,.,+,.,ID=gene:TraesCS4A02G256500;biotype=protein_coding;gene_id=TraesCS4A02G256500;logic_name=iwgsc_high_conf
4A,IWGSC,gene,584663114,584669753,.,-,.,ID=gene:TraesCS4A02G275600;biotype=protein_coding;gene_id=TraesCS4A02G275600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,585377193,585380035,.,-,.,ID=gene:TraesCS4A02G277300;biotype=protein_coding;description=Similar to Nuclear transcription factor Y subunit A-1 [Source: Projected from Oryza sativa (Os03g0696300)];gene_id=TraesCS4A02G277300;logic_name=iwgsc_high_conf
4A,IWGSC,gene,599321764,599326140,.,+,.,ID=gene:TraesCS4A02G303400;biotype=protein_coding;gene_id=TraesCS4A02G303400;logic_name=iwgsc_high_conf
4A,IWGSC,gene,602114965,602118639,.,-,.,ID=gene:TraesCS4A02G308400;biotype=protein_coding;gene_id=TraesCS4A02G308400;logic_name=iwgsc_high_conf
4A,IWGSC,gene,624925381,624926570,.,+,.,ID=gene:TraesCS4A02G345400;biotype=protein_coding;description=Patatin [Source:UniProtKB/TrEMBL%3BAcc:W5DML4];gene_id=TraesCS4A02G345400;logic_name=iwgsc_high_conf
4A,IWGSC,gene,666148948,666151681,.,+,.,ID=gene:TraesCS4A02G388600;biotype=protein_coding;description=Fatty acyl-CoA reductase [Source:UniProtKB/TrEMBL%3BAcc:W5DS05];gene_id=TraesCS4A02G388600;logic_name=iwgsc_high_conf
